"-","id","timestamp","frameNumber","x","y","vx","vy","size"
"$","66","1707211135743","2521","-26.5390625","14.2109375","15.0866985321045","1","5.61572265625"
"$","65","1707211135821","2522","-23.1484375","14.9140625","15.3773860931396","1","5.62939453125"
"$","66","1707211135821","2522","-25.640625","14.3203125","15.0866985321045","1","5.61572265625"
"$","65","1707211135884","2523","-21.3359375","15.109375","15.2172203063965","1","5.035400390625"
"$","66","1707211135884","2523","-23.71875","14.5546875","15.2039461135864","1","4.951171875"
"$","65","1707211135946","2524","-20.453125","15.140625","15.3062105178833","1","4.6505126953125"
"$","66","1707211135946","2524","-22.8125","14.671875","15.2039461135864","1","4.951171875"
"$","65","1707211136009","2525","-19.5390625","15.28125","15.2086820602417","1","4.6015625"
"$","66","1707211136009","2525","-21.90625","14.78125","15.2039461135864","1","4.951171875"
"$","65","1707211136087","2526","-18.640625","15.40625","15.2086820602417","1","4.6015625"
"$","66","1707211136087","2526","-21.0390625","14.8046875","15.3372507095337","1","4.9456787109375"
"$","65","1707211136149","2527","-17.734375","15.484375","15.3795747756958","1","4.316162109375"
"$","66","1707211136149","2527","-20.125","14.90625","15.3372507095337","1","4.9456787109375"
"$","65","1707211136212","2528","-16.8203125","15.6015625","15.3795747756958","1","4.316162109375"
"$","66","1707211136212","2528","-19.3203125","14.7734375","15.3235931396484","1","4.59228515625"
"$","65","1707211136274","2529","-15.9453125","15.6171875","15.3589954376221","1","5.177978515625"
"$","66","1707211136274","2529","-18.40625","14.859375","15.3235931396484","1","4.59228515625"
"$","66","1707211136353","2530","-15.03125","15.734375","15.3589954376221","1","5.177978515625"
"$","67","1707211136353","2530","-17.4921875","14.953125","15.3235931396484","1","4.59228515625"
"$","67","1707211136415","2531","-16.578125","15.046875","15.3235931396484","1","4.59228515625"
"$","67","1707211136478","2532","-15.7265625","15.0703125","15.2235317230225","1","4.998779296875"
"$","68","1707211168554","3013","-140.0703125","-0.4609375","15.3483018875122","1","8.3155517578125"
"$","68","1707211168616","3014","-139.1484375","-0.53125","15.3483018875122","1","8.3155517578125"
"$","68","1707211169616","3029","-123.1875","4.0625","16.9500732421875","1","8.3155517578125"
"$","68","1707211169679","3030","-122.1875","4.234375","16.9500732421875","1","8.3155517578125"
"$","68","1707211169757","3031","-121.1640625","4.2109375","17.1583309173584","1","8.3155517578125"
"$","68","1707211169819","3032","-140.4609375","0.625","16.4117279052734","1","8.3155517578125"
"$","69","1707211169819","3032","-120.1484375","4.3671875","17.1583309173584","1","8.3155517578125"
"$","68","1707211169882","3033","-139.53125","0.9375","16.4117279052734","1","8.3155517578125"
"$","69","1707211169882","3033","-119.1328125","4.53125","17.1583309173584","1","8.3155517578125"
"$","68","1707211169960","3034","-118.140625","4.9296875","17.2017498016357","1","8.3155517578125"
"$","68","1707211170023","3035","-137.625","0.6015625","16.3541450500488","1","8.3155517578125"
"$","69","1707211170023","3035","-117.125","5.1015625","17.2017498016357","1","8.3155517578125"
"$","68","1707211170085","3036","-136.671875","0.8359375","16.3541450500488","1","8.3155517578125"
"$","69","1707211170085","3036","-116.1015625","5.28125","17.2017498016357","1","8.3155517578125"
"$","68","1707211170148","3037","-134.7578125","1.0078125","16.314790725708","1","8.3155517578125"
"$","69","1707211170148","3037","-114.2265625","6.6171875","17.837495803833","1","8.3155517578125"
"$","68","1707211170226","3038","-133.8046875","1.2265625","16.314790725708","1","8.3155517578125"
"$","69","1707211170226","3038","-113.171875","6.9765625","17.8782520294189","1","8.3155517578125"
"$","68","1707211170288","3039","-132.8828125","1.5859375","16.351713180542","1","8.3155517578125"
"$","69","1707211170288","3039","-112.1015625","7.3671875","18.1210994720459","1","8.3155517578125"
"$","68","1707211170351","3040","-131.9296875","1.8125","16.351713180542","1","8.3155517578125"
"$","69","1707211170351","3040","-111.0390625","7.6640625","18.1715221405029","1","8.3155517578125"
"$","68","1707211170413","3041","-130.96875","1.7421875","16.3072986602783","1","8.3155517578125"
"$","69","1707211170413","3041","-109.9921875","7.828125","18.1615295410156","1","8.3155517578125"
"$","68","1707211170491","3042","-130.015625","1.9453125","16.3072986602783","1","8.3155517578125"
"$","69","1707211170491","3042","-108.9296875","8","18.3518085479736","1","8.3155517578125"
"$","68","1707211170554","3043","-129.0546875","1.9609375","16.2762794494629","1","8.3155517578125"
"$","69","1707211170554","3043","-107.84375","8.2890625","18.4001541137695","1","8.3155517578125"
"$","68","1707211170616","3044","-128.09375","2.15625","16.2762794494629","1","8.3155517578125"
"$","69","1707211170616","3044","-106.765625","8.3515625","18.3692626953125","1","8.3155517578125"
"$","68","1707211170679","3045","-127.125","2.21875","16.4878635406494","1","8.3155517578125"
"$","69","1707211170679","3045","-105.6875","8.578125","18.3692626953125","1","8.3155517578125"
"$","68","1707211170757","3046","-125.1796875","2.59375","16.4878635406494","1","8.3155517578125"
"$","69","1707211170757","3046","-103.515625","8.7734375","18.5621471405029","1","8.3155517578125"
"$","68","1707211170819","3047","-124.2109375","2.78125","16.4878635406494","1","8.3155517578125"
"$","69","1707211170819","3047","-102.4140625","9.15625","18.8073348999023","1","8.3155517578125"
"$","68","1707211170882","3048","-123.2421875","2.96875","16.4878635406494","1","8.3155517578125"
"$","69","1707211170882","3048","-101.3203125","9.46875","18.8629035949707","1","7.4462890625"
"$","68","1707211170960","3049","-122.265625","3.15625","16.4878635406494","1","8.3155517578125"
"$","69","1707211170960","3049","-100.2109375","9.6953125","18.8629035949707","1","7.4462890625"
"$","70","1707211170960","3049","-122.09375","-0.125","16.4527397155762","1","7.1458740234375"
"$","68","1707211171022","3050","-99.140625","10.0625","19.136474609375","1","6.2896728515625"
"$","69","1707211171022","3050","-121.125","0.0625","16.4527397155762","1","7.1458740234375"
"$","68","1707211171085","3051","-120.296875","3.0234375","16.4476127624512","1","8.3155517578125"
"$","69","1707211171085","3051","-98.015625","10.0078125","19.084659576416","1","5.2470703125"
"$","68","1707211171163","3052","-119.328125","3.1796875","16.4476127624512","1","8.3155517578125"
"$","69","1707211171163","3052","-96.890625","10.2265625","19.084659576416","1","5.2470703125"
"$","70","1707211171163","3052","-119.21875","0.6875","16.723934173584","1","6.7291259765625"
"$","68","1707211171226","3053","-95.7890625","10.375","19.3076343536377","1","4.754638671875"
"$","69","1707211171226","3053","-118.234375","0.890625","16.723934173584","1","6.7291259765625"
"$","68","1707211171288","3054","-117.34375","2.640625","16.6133651733398","1","8.3155517578125"
"$","69","1707211171288","3054","-94.6484375","10.5859375","19.3076343536377","1","4.754638671875"
"$","68","1707211171351","3055","-92.34375","10.4453125","19.4360485076904","1","3.9752197265625"
"$","69","1707211171351","3055","-115.3828125","2.359375","16.8896102905273","1","6.9046630859375"
"$","68","1707211171429","3056","-114.453125","3.8515625","16.6878528594971","1","8.3155517578125"
"$","69","1707211171429","3056","-91.1875","10.890625","19.5252246856689","1","3.4925537109375"
"$","68","1707211171491","3057","-113.4609375","4.0078125","16.6878528594971","1","8.3155517578125"
"$","69","1707211171491","3057","-90.03125","11.09375","19.5252246856689","1","3.4925537109375"
"$","70","1707211171491","3057","-113.515625","2.4609375","16.8272476196289","1","7.0537109375"
"$","68","1707211171554","3058","-88.890625","11.2109375","19.7407398223877","1","3.40869140625"
"$","69","1707211171554","3058","-112.53125","2.6953125","16.8272476196289","1","7.0537109375"
"$","68","1707211171616","3059","-111.5859375","3.9140625","16.8888874053955","1","8.3155517578125"
"$","69","1707211171616","3059","-87.71875","11.40625","19.7407398223877","1","3.40869140625"
"$","68","1707211171694","3060","-110.609375","4.28125","16.9104537963867","1","8.3155517578125"
"$","69","1707211171694","3060","-86.5546875","11.4296875","19.7240810394287","1","3.8990478515625"
"$","68","1707211171757","3061","-109.625","4.2109375","16.8966236114502","1","7.51904296875"
"$","69","1707211171757","3061","-85.3828125","11.609375","19.7240810394287","1","3.8990478515625"
"$","68","1707211171819","3062","-108.625","4.3515625","16.8966236114502","1","7.51904296875"
"$","69","1707211171819","3062","-84.2265625","11.390625","19.872802734375","1","3.756103515625"
"$","68","1707211171882","3063","-107.59375","4.109375","16.8653030395508","1","7.6146240234375"
"$","69","1707211171882","3063","-83.046875","11.5390625","19.872802734375","1","3.756103515625"
"$","68","1707211171960","3064","-105.5625","3.7265625","16.8394165039063","1","6.8505859375"
"$","69","1707211171960","3064","-80.65625","11.6953125","20.093053817749","1","4.2200927734375"
"$","68","1707211172022","3065","-104.5625","3.8046875","16.8394165039063","1","6.8505859375"
"$","69","1707211172022","3065","-79.5078125","11.6953125","20.3159770965576","1","4.6397705078125"
"$","68","1707211172085","3066","-103.5703125","3.8828125","16.8387699127197","1","6.996826171875"
"$","69","1707211172085","3066","-78.296875","11.8359375","20.3159770965576","1","4.6397705078125"
"$","68","1707211172147","3067","-102.5625","3.9609375","16.8387699127197","1","6.996826171875"
"$","69","1707211172147","3067","-77.0859375","12.2421875","20.3891887664795","1","5.004150390625"
"$","68","1707211172226","3068","-101.5390625","4.0078125","16.8349647521973","1","7.11572265625"
"$","69","1707211172226","3068","-75.8671875","12.390625","20.3891887664795","1","5.004150390625"
"$","68","1707211172288","3069","-100.53125","4.0859375","16.8349647521973","1","7.11572265625"
"$","69","1707211172288","3069","-74.6875","11.96875","20.5184288024902","1","4.4501953125"
"$","68","1707211172351","3070","-99.53125","4.1640625","16.8349647521973","1","7.11572265625"
"$","69","1707211172351","3070","-73.46875","12","20.5184059143066","1","4.85595703125"
"$","68","1707211172413","3071","-98.7734375","5.3359375","17.1264629364014","1","5.8011474609375"
"$","69","1707211172413","3071","-72.2421875","12.109375","20.5184059143066","1","4.85595703125"
"$","68","1707211172491","3072","-96.6953125","5.109375","17.0936164855957","1","4.87841796875"
"$","69","1707211172491","3072","-69.7890625","12.3984375","20.5488204956055","1","5.2286376953125"
"$","68","1707211172554","3073","-95.6640625","5.234375","17.0961818695068","1","5.2275390625"
"$","69","1707211172554","3073","-68.5625","12.515625","20.5488204956055","1","5.2286376953125"
"$","68","1707211172616","3074","-94.640625","5.3671875","17.0987777709961","1","5.17822265625"
"$","69","1707211172616","3074","-67.375","12.5078125","20.7782783508301","1","5.562744140625"
"$","68","1707211172694","3075","-93.625","5.5234375","17.1040668487549","1","5.5107421875"
"$","69","1707211172694","3075","-66.125","12.3671875","20.9455318450928","1","4.854736328125"
"$","68","1707211172757","3076","-92.6171875","5.984375","17.1440582275391","1","4.6397705078125"
"$","69","1707211172757","3076","-64.8671875","12.4296875","20.9822597503662","1","5.2275390625"
"$","68","1707211172819","3077","-91.59375","6.125","17.1440582275391","1","4.6397705078125"
"$","69","1707211172819","3077","-63.609375","12.5234375","20.9822597503662","1","5.2275390625"
"$","68","1707211172882","3078","-90.5703125","6.1640625","17.1337890625","1","5.004150390625"
"$","69","1707211172882","3078","-62.3515625","12.9609375","21.2838153839111","1","4.413818359375"
"$","68","1707211172960","3079","-89.5625","6.1015625","17.1113166809082","1","4.306640625"
"$","69","1707211172960","3079","-61.078125","13.0703125","21.2838153839111","1","4.413818359375"
"$","68","1707211173022","3080","-88.5390625","6.21875","17.1113166809082","1","4.306640625"
"$","69","1707211173022","3080","-59.8046875","13.1875","21.3156261444092","1","4.8218994140625"
"$","68","1707211173085","3081","-87.5234375","6.34375","17.1113166809082","1","4.306640625"
"$","69","1707211173085","3081","-58.5234375","13.21875","21.5023002624512","1","4.1053466796875"
"$","68","1707211173147","3082","-86.5","6.4609375","17.1113166809082","1","4.306640625"
"$","69","1707211173147","3082","-57.234375","13.359375","21.5522537231445","1","4.5263671875"
"$","68","1707211173225","3083","-84.40625","6.1171875","17.3082447052002","1","3.789306640625"
"$","69","1707211173225","3083","-54.65625","13.6171875","21.5711269378662","1","4.9169921875"
"$","68","1707211173288","3084","-83.40625","6.34375","17.3222026824951","1","3.539794921875"
"$","69","1707211173288","3084","-53.3671875","13.7890625","21.6161594390869","1","5.26904296875"
"$","68","1707211173350","3085","-82.3671875","6.4296875","17.3222026824951","1","3.539794921875"
"$","69","1707211173350","3085","-52.078125","13.8984375","21.6161594390869","1","5.26904296875"
"$","68","1707211173413","3086","-81.34375","6.6328125","17.335620880127","1","4.014404296875"
"$","69","1707211173413","3086","-50.78125","14.0078125","21.863826751709","1","5.5804443359375"
"$","68","1707211173491","3087","-80.3046875","6.734375","17.335620880127","1","4.014404296875"
"$","69","1707211173491","3087","-49.4765625","14.125","21.863826751709","1","5.5804443359375"
"$","68","1707211173554","3088","-79.3203125","7.40625","17.3972492218018","1","3.4246826171875"
"$","69","1707211173554","3088","-48.1328125","14.625","22.01243019104","1","4.76806640625"
"$","68","1707211173616","3089","-78.2890625","7.546875","17.3972492218018","1","3.4246826171875"
"$","69","1707211173616","3089","-46.8125","14.7421875","22.2337245941162","1","4.354248046875"
"$","68","1707211173694","3090","-76.21875","7.7890625","17.3986549377441","1","3.9169921875"
"$","69","1707211173694","3090","-44.15625","15","22.3246116638184","1","3.97705078125"
"$","68","1707211173757","3091","-75.2265625","8.34375","17.480297088623","1","3.5072021484375"
